Ville,Nombre de Salons,Population
igney,1,1193
chaumontel,1,3316
meung-sur-loire,1,6533
la sauve,1,1553
vif,1,8656
avesnes-sur-helpe,1,4642
gouy-sous-bellonne,1,1387
sainte-marie-de-gosse,1,1209
bouin-plumoison,1,503
hon-hergies,1,868
boujan-sur-libron,1,3433
bresles,1,4191
rainneville,1,1004
saint-arnoult-en-yvelines,1,6139
chauvigny,1,7164
guerting,1,874
douarnenez,1,14265
chanu,1,1274
la chapelle-sous-orbais,1,56
galgon,1,3065
vireux-wallerand,1,2019
saint-michel-de-maurienne,1,2731
donnemarie-dontilly,1,2880
vieille-brioude,1,1233
valognes,1,7070
pornichet,1,10962
simorre,1,727
pibrac,1,8712
vayres-sur-essonne,1,996
thaon,1,1602
toufflers,1,3924
peyssies,1,576
limay,1,16932
ouistreham,1,9229
rouy,1,621
jarnac,1,4536
villiers-le-sec,1,722
villiers-le-sec,1,49
villiers-le-sec,1,188
mirebeau,1,2251
mozac,1,3942
montgesoye,1,474
dagneux,1,4772
aspach-le-bas,1,1349
le bernard,1,1233
dun-sur-auron,1,3921
torpes,1,1036
torpes,1,376
sillans,1,1955
port-sainte-foy-et-ponchapt,1,2544
flize,1,1775
illkirch-graffenstaden,1,27446
jarville-la-malgrange,1,9523
plouhinec,1,4093
plouhinec,1,5479
bartenheim,1,3889
ronchin,1,19349
amanvillers,1,2184
longchamp,1,1289
longchamp,1,71
longchamp,1,467
villerville,1,641
vallet,1,9185
gerstheim,1,3472
la haye-pesnel,1,1356
praz-sur-arly,1,1264
yutz,1,16791
bauzy,1,282
fameck,1,14056
mimet,1,4560
linselles,1,8469
bootzheim,1,734
jumilhac-le-grand,1,1289
sault,1,1404
saint-denis-des-monts,1,213
felletin,1,1806
saint-hilaire-du-rosier,1,1916
canly,1,801
alixan,1,2584
fontcouverte,1,556
fontcouverte,1,2409
bois-le-roi,1,1203
bois-le-roi,1,6025
rang,1,423
ouillon,1,565
narcy,1,252
narcy,1,517
saint-jeannet,1,55
saint-jeannet,1,4234
saint-jorioz,1,5927
taverny,1,26630
saint-vincent,1,200
saint-vincent,1,1032
saint-vincent,1,421
saint-vincent,1,408
yzernay,1,1871
bellevigne,1,1354
verneuil-sur-seine,1,15982
dol-de-bretagne,1,5958
jeumont,1,10285
malakoff,1,30932
venizel,1,1395
lambersart,1,28051
gond-pontouvre,1,6124
saint-sulpice-les-champs,1,361
saint-priest-sous-aixe,1,1766
domblain,1,82
mennecy,1,14651
cassis,1,7250
vautorte,1,604
montbazin,1,3012
rognac,1,12330
ozillac,1,640
saclas,1,1830
bricon,1,463
roiffieux,1,2870
sain-bel,1,2340
neuilly-saint-front,1,2112
tourrettes,1,2935
alba-la-romaine,1,1479
verdilly,1,477
merlines,1,738
aniche,1,10348
clohars-fouesnant,1,2106
baugy,1,1750
baugy,1,246
baugy,1,520
talencieux,1,1098
ventiseri,1,2527
diebling,1,1682
lamotte-beuvron,1,4788
la chapelle-launay,1,3094
illiers-combray,1,3385
tessy-bocage,1,2407
saint-germain-laprade,1,3716
saint-pierre-la-noaille,1,391
celles-sur-durolle,1,1761
taninges,1,3517
grans,1,5200
lillebonne,1,9046
gilley,1,1693
gilley,1,70
marigny-chemereau,1,613
champignol-lez-mondeville,1,283
damery,1,1464
damery,1,240
le thoronet,1,2499
deauville,1,3665
lalande-en-son,1,678
gallargues-le-montueux,1,3783
saint-paul-de-fourques,1,303
saint-lunaire,1,2439
la forge,1,540
villaines-la-juhel,1,2851
mirecourt,1,5728
bellignat,1,3859
villeneuve-de-marc,1,1165
maclas,1,1856
monts-sur-guesnes,1,900
fumay,1,3541
saint-hippolyte-du-fort,1,4043
percy-en-normandie,1,2688
bouillante,1,7135
morigny-champigny,1,4452
afa,1,3198
sigean,1,5571
lieusaint,1,431
lieusaint,1,13366
flaviac,1,1240
ham-en-artois,1,1005
moussy,1,774
moussy,1,106
moussy,1,132
auchy-les-mines,1,4765
malville,1,3515
assevent,1,1843
puteaux,1,44905
saint-genest-lerpt,1,6201
donzenac,1,2715
selles-sur-cher,1,4631
port-en-bessin-huppain,1,1962
wasquehal,1,20705
sainte-soulle,1,4623
vesseaux,1,1984
brignais,1,11610
vorey,1,1462
nay,1,72
nay,1,3524
authieule,1,415
esse,1,505
laxou,1,14658
val-de-meuse,1,1915
pianottoli-caldarello,1,919
les bordes,1,915
les bordes,1,1935
les bordes,1,88
les bordes,1,559
coteaux du lizon,1,2468
ychoux,1,2322
tullins,1,7801
orval sur sienne,1,1190
cairon,1,2033
larmor-plage,1,8539
hambers,1,623
sainte-colombe-sur-seine,1,958
frontenaud,1,742
gouaix,1,1513
labergement-sainte-marie,1,1231
fouquereuil,1,1582
isigny-le-buat,1,3402
fleury-les-aubrais,1,21305
saint-christo-en-jarez,1,1919
rozier-en-donzy,1,1482
sail-sous-couzan,1,948
brou,1,3440
crouttes,1,317
mantes-la-ville,1,20592
conlie,1,1933
izernore,1,2309
domarin,1,1697
pont-en-royans,1,807
sillery,1,1761
apremont,1,387
apremont,1,120
apremont,1,676
apremont,1,474
apremont,1,1034
apremont,1,1832
saint-avit-saint-nazaire,1,1491
pont-de-roide-vermondans,1,4260
marcenat,1,409
marcenat,1,522
morre,1,1440
forges-les-bains,1,3926
saint-julien-de-coppel,1,1301
ormesson-sur-marne,1,10406
rixheim,1,14114
mas-saintes-puelles,1,944
herbignac,1,6946
saint-remy,1,531
sainte-menehould,1,4234
boulbon,1,1525
fraize,1,2918
laluque,1,1039
muron,1,1361
vernon,1,239
vernon,1,24530
vernon,1,724
corbie,1,6363
cassel,1,2390
ozan,1,692
trouy,1,4075
saint-jean-du-pin,1,1550
leudon-en-brie,1,171
saint-pierre-en-auge,1,7986
villiers-le-bel,1,27808
saint-haon-le-vieux,1,984
merville,1,5710
merville,1,9811
lussant,1,1016
belloy-en-france,1,2197
tournehem-sur-la-hem,1,1453
lannemezan,1,5996
loperhet,1,3842
montbrun-les-bains,1,450
pont-saint-pierre,1,1173
montigny-en-ostrevent,1,4838
noisiel,1,15333
rochegude,1,1624
rochegude,1,255
saulces-monclin,1,821
wallers,1,5565
aubepierre-ozouer-le-repos,1,927
lambres-lez-douai,1,5226
mourenx,1,6660
lamalou-les-bains,1,2528
la chaize-le-vicomte,1,3828
cadalen,1,1561
fondettes,1,10799
pouru-saint-remy,1,1188
arzano,1,1420
morbier,1,2399
maulette,1,978
moissac-bellevue,1,298
bonnes,1,415
bonnes,1,1750
aussonne,1,7057
ceyrat,1,6550
saint-cloud,1,30582
saint-astier,1,5590
saint-astier,1,227
mallemort,1,6132
laroque-timbaut,1,1762
saint-laurent-des-arbres,1,3108
roaix,1,653
lorette,1,4732
rioz,1,2360
saint-nizier-sous-charlieu,1,1747
vix,1,112
vix,1,1808
naves,1,121
naves,1,2550
naves,1,645
neaux,1,492
beaumont-hamel,1,215
carbon-blanc,1,8172
les ormes,1,1653
les ormes,1,348
villebon-sur-yvette,1,10657
gardes-le-pontaroux,1,282
bambecque,1,780
buxerolles,1,36
buxerolles,1,10165
sains-du-nord,1,2918
maurepas,1,18543
maurepas,1,197
noyal-sur-brutz,1,603
clion,1,825
clion,1,1044
ramatuelle,1,2116
gardanne,1,21143
la ville-du-bois,1,7815
saint-symphorien-sur-coise,1,3776
henrichemont,1,1781
loire-authion,1,16294
roscoff,1,3488
rivedoux-plage,1,2325
laigneville,1,4772
niederbronn-les-bains,1,4488
aiserey,1,1413
noisseville,1,1042
saint-viaud,1,2552
calonne-ricouart,1,5487
estivareilles,1,1119
estivareilles,1,698
job,1,1046
fabrezan,1,1308
vigneux-de-bretagne,1,6157
dinan,1,14741
caves,1,888
portet-sur-garonne,1,9841
marcelcave,1,1256
offemont,1,4204
grilly,1,853
roulans,1,1151
terres-de-caux,1,4252
saint-paul-et-valmalle,1,1144
gizaucourt,1,118
vaivre-et-montoille,1,2477
varennes-le-grand,1,2346
sainghin-en-weppes,1,5637
saint-denis-lanneray,1,2298
savy-berlette,1,1099
fareins,1,2246
wormhout,1,5718
la balme-de-sillingy,1,5199
espiet,1,791
salmiech,1,797
meurchin,1,3810
la frette,1,1117
la frette,1,245
gan,1,5615
turckheim,1,3855
brunstatt-didenheim,1,8220
mouroux,1,5549
weyersheim,1,3392
quissac,1,3251
quissac,1,115
saint-yvi,1,3223
chanaz,1,523
groisy,1,3769
saint-didier-en-velay,1,3454
cauchy-à-la-tour,1,2829
vercel-villedieu-le-camp,1,1674
villers,1,596
villers,1,216
saint-pierre-de-chignac,1,888
monsempron-libos,1,2120
rieupeyroux,1,2045
mondevert,1,840
montpeyroux,1,552
montpeyroux,1,449
montpeyroux,1,1365
montpeyroux,1,350
mison,1,1161
wihr-au-val,1,1304
pont-croix,1,1610
montmorency,1,21732
morestel,1,4568
ruffey-sur-seille,1,749
le val,1,274
le val,1,4391
sin-le-noble,1,15799
chaussin,1,1654
sillars,1,625
demi-quartier,1,942
givry,1,278
givry,1,3860
givry,1,182
bassan,1,2144
sancoins,1,3124
courset,1,706
boulazac isle manoire,1,10932
cornimont,1,3270
wintzenheim,1,7996
le port-marly,1,5589
amboise,1,12981
montville,1,4814
taupont,1,2285
wavrin,1,7744
duras,1,1305
rognes,1,4862
saint-romain-de-colbosc,1,4172
saint-poncy,1,367
molsheim,1,9526
saint-hilaire-lez-cambrai,1,1616
garlan,1,1085
pont-sur-seine,1,1181
noirefontaine,1,365
maen roch,1,4944
saint-jean-d'elle,1,2514
mireval-lauragais,1,176
ormoy,1,240
ormoy,1,222
ormoy,1,693
ormoy,1,2066
marsillargues,1,6324
senlis,1,14878
senlis,1,167
sainte-catherine,1,3567
sainte-catherine,1,54
sainte-catherine,1,1000
villers-saint-paul,1,6489
petiville,1,512
petiville,1,1155
soulaines-dhuys,1,419
montigny-sur-loing,1,2777
condrieu,1,3977
candas,1,1109
fayence,1,5881
les hauts-d'anjou,1,8947
saint-trivier-sur-moignans,1,1840
verson,1,3668
la murette,1,1949
colombe,1,1617
beauchastel,1,1851
la tour-de-salvagny,1,4146
sanary-sur-mer,1,16843
honfleur,1,7652
douvres,1,1067
rochefort-sur-nenon,1,684
hendaye,1,16881
chantepie,1,10653
rohrwiller,1,1645
le barp,1,5587
saint-ybard,1,698
le broc,1,1421
le broc,1,695
cognin,1,6381
cesson,1,10558
les fins,1,3247
ligneyrac,1,307
arelaune-en-seine,1,2622
roisey,1,967
ancerville,1,2816
ancerville,1,304
annebault,1,461
chadrac,1,2586
salins-les-bains,1,2736
chef-boutonne,1,2695
ormes,1,184
ormes,1,492
ormes,1,4200
ormes,1,439
ormes,1,482
marnaz,1,5637
saint-gaudens,1,12082
saint-martin-des-noyers,1,2410
sorel-moussel,1,1839
eymouthiers,1,306
marle,1,2305
mousseaux-neuville,1,661
lonrai,1,1171
givraines,1,420
messimy,1,3465
champguyon,1,277
dugny-sur-meuse,1,1331
vayrac,1,1318
la roquebrussanne,1,2500
loyat,1,1665
aigremont,1,804
aigremont,1,20
aigremont,1,1133
aigremont,1,81
ermont,1,29348
marcorignan,1,1327
cornillon,1,955
bruz,1,18734
eymet,1,2674
saint-erblon,1,3147
saint-erblon,1,176
saint-sulpice,1,261
saint-sulpice,1,148
saint-sulpice,1,406
saint-sulpice,1,1120
saint-sulpice,1,93
saint-sulpice,1,133
saint-sulpice,1,779
kesseldorf,1,411
labastide-marnhac,1,1248
gastes,1,828
saint-quentin-de-baron,1,2465
thumeries,1,3931
josnes,1,905
genouillac,1,745
les salles-du-gardon,1,2626
livry-sur-seine,1,2111
choisey,1,1081
sainte-marie-la-mer,1,4834
montferrier-sur-lez,1,3881
delettes,1,1194
seyssins,1,7791
lisle,1,870
lisle,1,198
heilly,1,432
aubessagne,1,710
le temple-sur-lot,1,1045
villaz,1,3551
laning,1,622
magnac-sur-touvre,1,3207
rousies,1,4071
beignon,1,1903
vaison-la-romaine,1,6137
chavigny,1,154
chavigny,1,1857
chelers,1,266
retonfey,1,1399
sallaumines,1,9752
rueil-malmaison,1,79745
belley,1,9499
bourbonne-les-bains,1,2127
juvignac,1,11203
colmars,1,501
arleux-en-gohelle,1,873
entrelacs,1,6399
landrethun-le-nord,1,1309
choisy-le-roi,1,45552
audun-le-tiche,1,6908
chavelot,1,1422
rochemaure,1,2330
bavent,1,1828
taluyers,1,2601
bachant,1,2349
bergheim,1,2170
longuenesse,1,11563
ousse,1,1711
bihorel,1,8582
bayeux,1,13491
folschviller,1,4065
cormeilles-en-parisis,1,24354
parthenay,1,10652
selongey,1,2436
argeliers,1,2170
clarensac,1,4361
gavray-sur-sienne,1,1994
gouarec,1,957
saint-hilaire-du-maine,1,887
trept,1,2225
occhiatana,1,247
avanton,1,2204
peyre en aubrac,1,2368
la bachellerie,1,919
couiza,1,1137
chalabre,1,1130
yvetot,1,12123
polignac,1,173
polignac,1,2899
la cluse-et-mijoux,1,1335
champigny-sur-marne,1,77992
dompierre-sur-besbre,1,3097
belleherbe,1,636
manciet,1,831
franois,1,2380
binges,1,801
pleudihen-sur-rance,1,2986
pompey,1,4938
pompignan,1,971
pompignan,1,1484
valloire,1,1110
vailly-sur-aisne,1,2040
bourg-des-comptes,1,3332
fontaine-le-comte,1,3926
douzens,1,745
genech,1,3342
moirans-en-montagne,1,2206
vigneux-sur-seine,1,31752
frangy,1,2159
lavelanet,1,6305
la grandville,1,812
avoudrey,1,924
chamonix-mont-blanc,1,8996
chevreuse,1,5810
thoiry,1,6215
thoiry,1,468
thoiry,1,1438
marciac,1,1310
montbrehain,1,829
saint-pardoux-isaac,1,1155
vougy,1,1530
vougy,1,1589
grisolles,1,254
grisolles,1,4169
fruges,1,2611
bourdettes,1,523
mers-les-bains,1,2858
la crau,1,18706
la roche-maurice,1,1850
lieurey,1,1467
villaines-sous-malicorne,1,1037
colleville-montgomery,1,2478
bourg-argental,1,2979
civray-de-touraine,1,1885
ogeu-les-bains,1,1318
le gua,1,2130
le gua,1,1804
ger,1,814
ger,1,1947
ger,1,165
saint-laurent-des-hommes,1,1036
caudan,1,7035
saint-aubin-du-cormier,1,3998
rostrenen,1,3405
caussade,1,7104
tarare,1,10863
craon,1,4685
craon,1,189
jonage,1,5978
tronville-en-barrois,1,1468
la rochette,1,70
la rochette,1,475
la rochette,1,61
la rochette,1,544
la rochette,1,3510
baix,1,1189
argences,1,3748
malicorne-sur-sarthe,1,1938
calvisson,1,5842
ennezat,1,2536
le may-sur-èvre,1,3875
rouvroy,1,522
rouvroy,1,8775
bretteville-sur-odon,1,3913
terville,1,7116
le donjon,1,1096
plouguin,1,2192
vallons-de-l'erdre,1,6676
steene,1,1379
saint-illiers-la-ville,1,403
saint-mard,1,115
saint-mard,1,1216
saint-mard,1,89
saint-mard,1,3885
saint-mard,1,168
sassetot-le-mauconduit,1,1118
neuville-sur-sarthe,1,2469
sarrola-carcopino,1,3329
sainte-scolasse-sur-sarthe,1,638
krautergersheim,1,1706
truchtersheim,1,4110
la ville-aux-clercs,1,1296
comines,1,12446
lafox,1,1171
aignan,1,805
le noyer,1,296
le noyer,1,222
le noyer,1,219
seringes-et-nesles,1,280
ardres,1,4475
chambry,1,860
chambry,1,991
saulx-les-chartreux,1,5927
beaugency,1,7483
les pieux,1,3312
fontenilles,1,6059
la chapelle-janson,1,1477
lannoy,1,1780
chessy,1,2111
chessy,1,5683
voulaines-les-templiers,1,298
carcans,1,2459
saint-castin,1,906
rouziers-de-touraine,1,1339
le verdon-sur-mer,1,1346
fontenay-le-fleury,1,13622
crach,1,3431
arc-et-senans,1,1654
bannost-villegagnon,1,669
pitgam,1,978
rolleville,1,1213
riscle,1,1930
fay-de-bretagne,1,3674
santec,1,2471
val-d'aigoual,1,1451
montataire,1,13419
rompon,1,1112
charenton-le-pont,1,30568
bully,1,415
bully,1,2019
bully,1,937
westhoffen,1,1677
turny,1,701
ayzac-ost,1,463
ligny-en-barrois,1,4190
saint-gelais,1,2154
brassac-les-mines,1,3430
granges-aumontzey,1,2724
culoz,1,3082
allonnes,1,316
allonnes,1,3084
allonnes,1,11206
andance,1,1206
accous,1,474
cordelle,1,937
mortagne-du-nord,1,1633
montmirail,1,3648
montmirail,1,398
bascons,1,877
saint-vite,1,1195
sault-de-navailles,1,914
ableiges,1,1169
rouez,1,779
pommerit-le-vicomte,1,1810
vron,1,863
bourth,1,1289
poitiers,1,90703
saint-jean-soleymieux,1,872
la puye,1,616
cours-de-pile,1,1611
saint-martin-des-champs,1,313
saint-martin-des-champs,1,4738
saint-martin-des-champs,1,661
saint-martin-des-champs,1,315
saint-martin-des-champs,1,289
la martre,1,216
herblay-sur-seine,1,29571
chavagnes-en-paillers,1,3638
villars,1,472
villars,1,176
villars,1,8128
villars,1,791
guesnain,1,4713
labastide-villefranche,1,339
limons,1,767
appoigny,1,3219
boissise-le-roi,1,3816
brazey-en-plaine,1,2422
grand-couronne,1,9842
sales,1,2027
jouy,1,1980
jouy,1,539
grues,1,865
tresserre,1,1079
vimoutiers,1,3428
la romaine,1,515
puymoyen,1,2522
saint-marcel-bel-accueil,1,1431
saint-hilaire-le-vouhis,1,1081
bardos,1,1878
le perreux-sur-marne,1,34161
guichen,1,8766
vitry-aux-loges,1,2222
saint-martin-de-seignanx,1,5613
herbinghen,1,386
cheniers,1,111
saint-jacut-de-la-mer,1,925
migennes,1,7354
saverne,1,11548
stosswihr,1,1386
annonay,1,16956
saint-hilaire-saint-mesmin,1,3123
saint-piat,1,1080
saint-vigor-le-grand,1,2489
lindry,1,1429
saint-julien-les-rosiers,1,3410
monteneuf,1,771
mouguerre,1,5248
agen,1,34417
anizy-le-grand,1,2584
vers-pont-du-gard,1,1885
crevin,1,2867
saint-julien-en-genevois,1,14476
beauvoir-sur-mer,1,3964
soncourt-sur-marne,1,379
tourrettes-sur-loup,1,4078
saint-riquier,1,1288
lauterbourg,1,2330
eauze,1,3992
gaillon,1,7022
saint-martial-de-nabirat,1,588
marigny-le-lozon,1,2703
bono,1,2508
anzin-saint-aubin,1,2828
briare,1,5303
callian,1,48
callian,1,3266
saramon,1,841
la chapelle-taillefert,1,436
le luart,1,1451
tournus,1,5885
montech,1,6469
combs-la-ville,1,22556
verberie,1,3900
attignat,1,3275
terssac,1,1221
montesquiou,1,603
avroult,1,611
plainfaing,1,1703
le versoud,1,4874
ploumoguer,1,2100
bren,1,572
labastide-du-temple,1,1152
bellevigne-en-layon,1,5843
val-de-bonnieure,1,1318
villers-plouich,1,408
allevard,1,4210
la jarne,1,2532
neuville-saint-vaast,1,1555
salles,1,7157
salles,1,300
salles,1,240
salles,1,341
salles,1,188
saint-gratien,1,383
saint-gratien,1,20859
nivigne et suran,1,825
petit-caux,1,9755
verrens-arvey,1,930
sartrouville,1,52433
pampelonne,1,870
montcresson,1,1307
estaires,1,6538
brumath,1,10089
le bourget-du-lac,1,4964
saint-roch,1,1273
la plaine-sur-mer,1,4351
la chapelle-en-serval,1,3225
entre-deux,1,6969
habsheim,1,4991
luxey,1,677
saint-selve,1,3063
bry-sur-marne,1,16805
unieux,1,8683
landerneau,1,16398
cheval-blanc,1,4351
abondant,1,2426
saint-laurent-en-caux,1,781
beauzac,1,3001
hohfrankenheim,1,267
rouxmesnil-bouteilles,1,1890
sassenay,1,1631
marcillac-vallon,1,1757
lorgues,1,9278
pontault-combault,1,37994
guipel,1,1734
chazelles,1,33
chazelles,1,1583
chazelles,1,37
mouliherne,1,872
charency-vezin,1,625
croix,1,21317
croix,1,168
pays-de-clerval,1,1258
saint-hippolyte,1,447
saint-hippolyte,1,121
saint-hippolyte,1,1431
saint-hippolyte,1,911
saint-hippolyte,1,135
saint-hippolyte,1,654
saint-hippolyte,1,3081
saint-hippolyte,1,981
saint-georges-des-groseillers,1,3311
verteillac,1,689
lessard-en-bresse,1,555
lavilledieu,1,2164
droupt-sainte-marie,1,241
vouziers,1,4489
chanteloup-les-vignes,1,10455
pignans,1,4246
marsilly,1,3133
marsilly,1,585
loddes,1,166
maintenon,1,4371
bougival,1,8841
saint-jean-de-bournay,1,4699
retournac,1,2988
saint-germain-lembron,1,2017
hermes,1,2539
clavette,1,1399
rousson,1,4177
rousson,1,416
bernes-sur-oise,1,2735
authie,1,1642
authie,1,296
massy,1,348
massy,1,51142
le malzieu-ville,1,745
beaufort-en-anjou,1,7383
bellengreville,1,1510
bellengreville,1,483
pussay,1,2231
vinon-sur-verdon,1,4321
vaux-sur-mer,1,3873
ribemont,1,2009
condes,1,116
condes,1,310
barbentane,1,4332
senozan,1,1141
rothau,1,1609
fontaine-la-guyon,1,1696
grand bourgtheroulde,1,3874
aunac-sur-charente,1,628
gertwiller,1,1271
marlieux,1,1207
innenheim,1,1194
saint-just-malmont,1,4270
savigny-sur-braye,1,2045
rouhe,1,81
saint-sauveur-de-montagut,1,1140
morvillars,1,1100
gravigny,1,4021
montlignon,1,3068
kaysersberg vignoble,1,4618
lagnes,1,1667
muttersholtz,1,2051
banyuls-sur-mer,1,4838
crayssac,1,783
serpaize,1,1964
saint-denis-de-jouhet,1,983
rouvrois-sur-meuse,1,208
bizanet,1,1713
londigny,1,257
florange,1,12054
beaufort,1,468
beaufort,1,223
beaufort,1,559
beaufort,1,1013
beaufort,1,2131
pietrosella,1,1701
les lucs-sur-boulogne,1,3534
fumel,1,4926
aubignan,1,5752
bouloc,1,4743
auriac,1,43
auriac,1,235
auriac,1,244
damgan,1,1727
saint-georges-de-didonne,1,5471
staple,1,663
jardres,1,1297
les magnils-reigniers,1,1618
heyrieux,1,4795
mercy-le-bas,1,1284
le grand-pressigny,1,935
aigne,1,276
rexingen,1,204
uttenheim,1,556
civrac-de-blaye,1,877
craponne-sur-arzon,1,2023
camiers,1,2760
dombasle-en-xaintois,1,126
poulainville,1,1234
lagrave,1,2179
pointis-inard,1,938
masseube,1,1971
les angles,1,8551
les angles,1,129
les angles,1,555
andilly,1,2268
andilly,1,293
andilly,1,919
andilly,1,2645
seychalles,1,796
plouezoc'h,1,1658
beaumont-sur-oise,1,9669
saint-agathon,1,2326
ploeren,1,6784
mantes-la-jolie,1,44528
castelmoron-sur-lot,1,1772
marcellaz-albanais,1,1947
willer-sur-thur,1,1866
mesbrecourt-richecourt,1,307
presles,1,89
presles,1,3956
chaumes-en-retz,1,6868
saint-onen-la-chapelle,1,1168
challes-les-eaux,1,5864
plouescat,1,3528
lingolsheim,1,18496
belleneuve,1,1635
longues-sur-mer,1,621
laruscade,1,2785
thuir,1,7765
vincelles,1,293
vincelles,1,434
vincelles,1,950
saint-martin-belle-roche,1,1418
lavernat,1,606
bozel,1,1898
les mollettes,1,828
villecomtal,1,411
chaponnay,1,4338
bretagne-de-marsan,1,1572
oudon,1,3870
oust,1,552
chassieu,1,10505
guerpont,1,254
bois-de-haye,1,2359
saint-claud,1,1081
baratier,1,613
longvilliers,1,253
longvilliers,1,514
conflans-sainte-honorine,1,36285
molliens-dreuil,1,969
frelinghien,1,2435
odenas,1,952
boeil-bezing,1,1312
moyenneville,1,642
moyenneville,1,275
moyenneville,1,727
baule,1,2111
chantonnay,1,8732
le bouscat,1,24090
briec,1,5742
loudenvielle,1,306
saint-esprit,1,9520
houdain,1,7307
saint-ciers-du-taillon,1,558
chassors,1,1139
raucourt-et-flaba,1,854
argent-sur-sauldre,1,2142
clefmont,1,179
huisseau-sur-mauves,1,1685
bazoges-en-pareds,1,1180
villate,1,939
bandol,1,8554
saillenard,1,801
sillingy,1,5371
bron,1,42020
saint-marcellin-en-forez,1,4898
riantec,1,5761
lasseube,1,1777
desvres,1,5024
vulbens,1,1656
manneville-la-goupil,1,1035
conteville,1,1009
conteville,1,73
conteville,1,498
conteville,1,215
claye-souilly,1,12631
lucinges,1,1690
la chapelle-saint-mesmin,1,10550
marcilly-sur-eure,1,1611
jourgnac,1,1130
saint-gobain,1,2320
les garennes sur loire,1,4629
boos,1,3855
saint-augustin-des-bois,1,1246
vieux-lixheim,1,264
viller,1,205
aussois,1,701
pont-aven,1,2859
saint-jean-bonnefonds,1,6707
nelling,1,272
nonancourt,1,2328
mont,1,1217
mont,1,44
mont,1,188
port-vendres,1,4204
chablis,1,2318
la garenne-colombes,1,29414
nuits-saint-georges,1,5577
sainte-austreberthe,1,410
sainte-austreberthe,1,617
cerdon,1,797
cerdon,1,961
peillac,1,1909
marigny-les-usages,1,1595
dormans,1,2976
ussy-sur-marne,1,1077
guipavas,1,14857
boutigny-sur-essonne,1,3039
gap,1,42487
perreux,1,2293
illzach,1,14862
bouvignies,1,1561
lampertheim,1,3333
saintes-maries-de-la-mer,1,2352
le theil-de-bretagne,1,1767
olonzac,1,1791
commer,1,1227
heuchin,1,540
courville,1,461
dieulefit,1,3297
chermignac,1,1281
rosporden,1,7791
saint-romain-en-gal,1,2001
tourves,1,5097
louargat,1,2389
jarny,1,8468
saint-laurent-de-condel,1,509
hangenbieten,1,1577
villereau,1,378
villereau,1,1010
velleron,1,3013
valleroy-aux-saules,1,268
saint-paul-cap-de-joux,1,1136
avion,1,17762
creil,1,35884
beynes,1,134
beynes,1,7774
kourou,1,25913
pauillac,1,4945
le russey,1,2423
changy,1,647
changy,1,123
changy,1,476
woincourt,1,1283
uzein,1,1255
coursac,1,2193
erquy,1,4004
issy-les-moulineaux,1,69277
surzur,1,4520
pleaux,1,1524
saint-paul-en-jarez,1,4904
saint-bonnet-le-courreau,1,701
baud,1,6454
ortaffa,1,1500
archigny,1,1109
la roche-blanche,1,1207
la roche-blanche,1,3489
saint-germain-en-montagne,1,417
zegerscappel,1,1561
mornas,1,2453
sainte-bazeille,1,3262
ajain,1,1164
champoly,1,331
vimines,1,2066
terrasson-lavilledieu,1,6308
la chapelle-rambaud,1,262
